bq-results-20260416-225210-1776379941014
user_pseudo_id,conversion,page_views,scrolls,form_starts,device_category,medium,engagement_level
360903486.1773280000,0,2,0,0,mobile,organic,Low
131504944.1773890000,0,14,5,0,mobile,organic,High
1904875297.1775200000,0,1,0,0,mobile,organic,Low
1037611591.1774000000,0,1,0,0,desktop,cpc,Low
1024561420.1775100000,0,1,0,0,desktop,organic,Low
135065838.1775300000,0,2,0,0,desktop,organic,Low
909822335.1775020000,0,1,0,0,desktop,referral,Low
683799141.1774140000,0,1,0,0,mobile,referral,Low
1874904410.1774700000,0,1,0,0,desktop,organic,Low
1260781216.1774900000,0,2,0,0,desktop,referral,Low
699205851.1774270000,0,12,1,0,mobile,organic,High
415403985.1774680000,0,1,1,0,desktop,(none),Low
1130362027.1773800000,0,3,0,0,desktop,referral,Low
867841771.1774390000,0,1,0,0,desktop,organic,Low
1308364441.1774600000,0,1,0,0,mobile,organic,Low
1846475845.1774500000,0,1,0,0,mobile,(none),Low
1026162577.1774100000,0,0,0,0,desktop,(none),Low
526558472.1774660000,0,1,0,0,mobile,organic,Low
723209227.1773940000,0,1,0,0,mobile,organic,Low
2100287118.1774000000,0,1,1,0,desktop,referral,Low
745267452.1773400000,0,3,0,0,mobile,organic,Low
344255.1775297050,0,1,0,0,desktop,(none),Low
1935253941.1775000000,0,12,5,1,desktop,organic,High
878460873.1775220000,0,1,0,0,mobile,referral,Low
397426415.1774750000,0,1,0,0,mobile,organic,Low
139519277.1774880000,0,1,0,0,desktop,(none),Low
840617366.1774400000,0,1,0,0,desktop,(none),Low
724247088.1775150000,0,2,0,0,desktop,organic,Low
1473768703.1774300000,0,3,1,0,mobile,organic,Low
1405488860.1774500000,0,1,0,0,desktop,(none),Low
517525717.1774800000,0,1,0,0,desktop,(none),Low
1111498739.1774900000,0,1,0,0,desktop,organic,Low
395386916.1775200000,0,1,0,0,desktop,(none),Low
893323444.1773770000,0,1,1,0,desktop,(none),Low
308297245.1774620000,0,1,0,0,desktop,(none),Low
597755732.1774750000,0,19,6,0,desktop,organic,High
922172569.1775210000,0,1,0,0,desktop,organic,Low
1878408865.1773900000,0,1,0,0,desktop,organic,Low
1565069871.1773900000,0,6,0,0,desktop,(none),Medium
2046527065.1775100000,0,6,0,0,desktop,(none),Medium
1767449027.1774400000,0,1,0,0,desktop,(none),Low
1174561959.1775200000,0,1,0,0,desktop,organic,Low
2051123533.1775200000,0,9,4,0,desktop,organic,Medium
424077700.1774010000,1,7,3,2,desktop,referral,Medium
1959932017.1774200000,0,1,0,0,desktop,(none),Low
715673316.1775100000,0,1,0,0,desktop,(none),Low
1877155724.1775100000,0,1,0,0,desktop,(none),Low
1841759169.1773800000,0,5,2,0,desktop,organic,Medium
723027212.1774300000,0,1,0,0,desktop,referral,Low
1889916702.1773900000,0,2,1,0,desktop,(none),Low
539829533.1774870000,0,1,1,0,mobile,organic,Low
922706919.1774180000,0,1,0,0,mobile,organic,Low
1252933788.1774500000,0,1,1,0,desktop,(none),Low
59874029.1774835000,0,2,0,0,mobile,organic,Low
977538336.1775140000,0,3,1,0,desktop,cpc,Low
73550288.1774667000,0,1,0,0,desktop,(none),Low
1792006520.1775000000,0,1,0,0,desktop,(none),Low
1096207786.1775300000,0,1,1,0,desktop,organic,Low
1791554459.1775300000,0,1,0,0,desktop,(none),Low
1285910542.1773600000,0,3,0,0,mobile,organic,Low
807776716.1773950000,0,2,0,0,desktop,organic,Low
274530856.1774200000,0,1,0,0,mobile,organic,Low
562297008.1774470000,0,1,1,0,mobile,(none),Low
164116343.1774640000,0,1,0,0,desktop,referral,Low
595983586.1775170000,0,1,0,0,desktop,(none),Low
1571802050.1774700000,0,2,0,0,desktop,organic,Low
340601073.1774660000,0,1,0,0,desktop,(none),Low
1233135595.1774600000,0,1,0,0,desktop,organic,Low
197654540.1773300000,0,4,0,0,mobile,referral,Medium
625443037.1773310000,0,5,2,0,mobile,(none),Medium
1569677758.1773800000,0,1,1,1,desktop,cpc,Low
1691371008.1773800000,0,1,1,0,mobile,organic,Low
148764865.1773930000,0,2,0,0,desktop,organic,Low
288390704.1773930000,0,1,0,0,desktop,(none),Low
1340361384.1773900000,0,1,0,0,desktop,(none),Low
1258991556.1774100000,0,1,1,0,desktop,organic,Low
481336372.1774400000,0,2,0,0,desktop,organic,Low
405452517.1774960000,0,1,1,0,desktop,organic,Low
106966693.1774990000,0,1,0,0,desktop,organic,Low
603459034.1775260000,0,1,0,0,desktop,(none),Low
1445497973.1774100000,0,4,1,0,mobile,(none),Medium
706062863.1774140000,0,1,0,0,mobile,referral,Low
2044780495.1775300000,0,3,0,0,desktop,organic,Low
1657418248.1774600000,0,3,0,0,desktop,organic,Low
1058335850.1774600000,0,4,0,0,desktop,organic,Medium
299210595.1774370000,0,7,3,1,desktop,organic,Medium
2007846042.1775000000,0,1,0,0,mobile,organic,Low
1773416252.1774500000,0,4,0,1,mobile,(none),Medium
1247124030.1774400000,0,1,0,0,mobile,organic,Low
1202280617.1775100000,0,4,1,0,desktop,(none),Medium
57566412.1773210000,0,1,0,0,mobile,organic,Low
1046509497.1775100000,0,9,2,0,desktop,organic,Medium
597684000.1775280000,0,1,1,0,desktop,(none),Low
1298377537.1774300000,0,1,0,0,mobile,organic,Low
1701780586.1774300000,0,1,0,0,mobile,(none),Low
1555040009.1773900000,0,1,0,0,mobile,organic,Low
487149588.1775300000,0,1,0,0,desktop,organic,Low
603607516.1775360000,0,1,1,0,desktop,organic,Low
1683266719.1775400000,0,1,0,0,desktop,referral,Low
1085483031.1773800000,0,2,0,0,mobile,referral,Low
2087431796.1773600000,0,5,0,0,mobile,organic,Medium
1546870564.1773900000,0,1,0,0,desktop,organic,Low
105049180.1774930000,0,19,3,1,mobile,,High
882527163.1775060000,0,2,0,0,desktop,organic,Low
592414888.1774720000,0,1,0,0,desktop,(none),Low
622196980.1773540000,0,5,2,0,desktop,referral,Medium
1357118369.1774000000,0,1,0,0,mobile,organic,Low
1327705020.1774700000,0,3,1,0,desktop,cpc,Low
1460834406.1775000000,0,2,1,0,desktop,organic,Low
177418648.1774840000,0,2,0,0,mobile,organic,Low
485176246.1775060000,0,1,0,0,tablet,organic,Low
1796821306.1774600000,0,3,0,0,desktop,organic,Low
1242984067.1774500000,0,1,0,0,desktop,referral,Low
1216410079.1774100000,0,3,2,0,mobile,referral,Low
1574018906.1759200000,0,3,0,0,desktop,organic,Low
435174278.1774510000,0,1,0,0,mobile,(none),Low
665902495.1773550000,0,7,0,0,mobile,organic,Medium
725319573.1774650000,0,1,1,0,desktop,(none),Low
1042441481.1775100000,0,10,0,0,desktop,referral,Medium
995189100.1775080000,0,1,0,0,desktop,organic,Low
988139558.1775340000,0,4,0,0,desktop,organic,Medium
2116303034.1775200000,0,1,0,0,desktop,organic,Low
1273719205.1774100000,0,14,5,0,desktop,(none),High
943009329.1774510000,0,3,2,0,desktop,organic,Low
1088326705.1774600000,0,1,0,0,mobile,(none),Low
339134906.1774610000,0,1,0,0,desktop,(none),Low
901574474.1775020000,0,1,1,0,desktop,(none),Low
1805235646.1775000000,0,6,2,0,tablet,organic,Medium
1617703113.1773100000,0,23,0,0,desktop,referral,High
1967608019.1774800000,0,2,0,0,desktop,organic,Low
794627722.1775060000,0,3,1,0,desktop,organic,Low
911948002.1775150000,0,2,0,0,desktop,(none),Low
1623177972.1774300000,0,5,2,0,desktop,organic,Medium
1949000773.1774000000,0,5,0,3,desktop,(none),Medium
305689016.1774040000,0,2,0,0,desktop,organic,Low
509420880.1774160000,0,1,0,0,tablet,referral,Low
888733012.1772970000,0,1,1,0,mobile,referral,Low
955697476.1770760000,0,15,0,0,desktop,(none),High
1250678918.1773100000,0,7,1,0,desktop,(none),Medium
767951083.1774010000,0,3,0,0,desktop,organic,Low
1899216172.1774200000,0,6,3,0,mobile,organic,Medium
751851915.1774620000,0,1,0,0,desktop,(none),Low
591178764.1775050000,0,2,1,0,desktop,organic,Low
1343786431.1775000000,0,2,1,0,desktop,(none),Low
850877694.1774680000,0,1,1,0,desktop,(none),Low
1544820267.1775200000,0,1,0,0,desktop,(none),Low
894680043.1775140000,0,1,0,0,desktop,referral,Low
1179208039.1774300000,0,1,0,0,mobile,organic,Low
380446168.1774970000,0,1,0,0,desktop,referral,Low
132287638.1775020000,0,1,1,0,mobile,organic,Low
457611937.1773940000,0,4,2,0,desktop,organic,Medium
1286776260.1772000000,0,2,0,0,mobile,organic,Low
1380790418.1775000000,0,5,3,0,desktop,organic,Medium
599232882.1774500000,0,2,2,0,desktop,(none),Low
360933615.1759270000,0,2,1,0,mobile,organic,Low
30238459.1773534000,0,1,0,0,mobile,organic,Low
1690274517.1773900000,0,2,1,0,desktop,(none),Low
74785881.1775091000,0,1,0,0,mobile,organic,Low
127343664.1774520000,0,1,0,0,desktop,referral,Low
930490854.1774540000,0,1,0,0,desktop,(none),Low
157032713.1775040000,0,1,0,0,desktop,organic,Low
169504005.1775140000,0,3,1,0,desktop,referral,Low
1329842992.1774600000,0,1,0,0,desktop,organic,Low
2074902894.1775200000,0,5,0,0,desktop,organic,Medium
150692755.1774390000,0,1,0,0,mobile,(none),Low
2119933818.1775100000,0,1,0,0,mobile,organic,Low
1429301709.1774100000,0,1,0,0,desktop,cpc,Low
1525338380.1774900000,0,1,0,0,desktop,organic,Low
591651185.1774360000,0,2,1,0,mobile,(none),Low
457055380.1775240000,0,3,0,0,mobile,(none),Low
475160733.1774540000,0,4,0,0,desktop,cpc,Medium
887862051.1774290000,0,2,1,0,desktop,organic,Low
682529287.1774910000,0,1,0,0,desktop,(none),Low
1993762382.1774900000,0,1,0,0,mobile,referral,Low
132741056.1774890000,0,8,1,0,mobile,organic,Medium
304823672.1774300000,0,2,0,0,desktop,organic,Low
1606426980.1774300000,0,1,0,0,desktop,(none),Low
842570552.1774520000,0,1,1,0,desktop,referral,Low
1052401925.1774000000,0,1,0,0,desktop,organic,Low
1923650662.1774400000,0,5,1,0,desktop,organic,Medium
1486074388.1774500000,0,1,0,0,desktop,organic,Low
876941269.1774890000,0,1,0,0,desktop,(none),Low
1590606088.1775200000,0,1,1,0,desktop,organic,Low
2079018416.1773900000,0,1,0,0,mobile,organic,Low
474725413.1774460000,0,1,0,0,desktop,(none),Low
1171585202.1775100000,0,1,0,0,desktop,referral,Low
759192679.1774620000,0,2,0,0,mobile,(none),Low
1348733094.1774700000,0,1,1,0,desktop,(none),Low
216389428.1774700000,0,1,0,0,desktop,referral,Low
1834380369.1773500000,0,3,0,0,mobile,(none),Low
1907101748.1773900000,0,1,0,0,desktop,(none),Low
1270732413.1774400000,0,1,0,0,desktop,organic,Low
1171402347.1773800000,0,1,0,0,desktop,cpc,Low
1276650711.1774000000,0,1,0,0,desktop,cpc,Low
374354741.1774630000,0,1,0,0,desktop,organic,Low
544574739.1773960000,0,1,1,0,desktop,(none),Low
1123314284.1773900000,0,1,0,0,desktop,referral,Low
549112722.1774290000,1,9,3,1,desktop,organic,Medium
697314529.1775070000,0,2,0,0,desktop,referral,Low
692093218.1774660000,0,0,0,0,desktop,(none),Low
1636996895.1775200000,0,1,0,0,desktop,organic,Low
222458736.1774270000,0,2,2,0,desktop,referral,Low
1848310931.1774400000,0,1,0,0,desktop,referral,Low
1794588141.1774600000,0,1,1,0,desktop,referral,Low
2146450702.1773900000,0,18,0,0,desktop,(none),High
1650293009.1774500000,0,2,1,0,mobile,organic,Low
1681194242.1773900000,0,3,2,0,desktop,cpc,Low
1352115242.1773200000,0,1,0,0,mobile,,Low
1600146574.1773300000,0,1,0,0,desktop,referral,Low
1011435883.1774400000,0,2,0,0,mobile,(none),Low
1473105302.1774500000,0,1,1,0,desktop,organic,Low
792505781.1773930000,0,1,1,0,mobile,organic,Low
2031529106.1774600000,0,1,0,0,desktop,(none),Low
1311798203.1774500000,0,1,0,0,desktop,referral,Low
1768259071.1774900000,0,6,0,0,desktop,(none),Medium
1519274708.1774300000,0,2,0,0,desktop,(none),Low
17614352.1772669000,0,1,0,0,mobile,(none),Low
1650573361.1774500000,0,4,1,0,mobile,organic,Medium
1058291522.1773800000,0,2,1,0,mobile,(none),Low
406413006.1774020000,0,3,0,0,desktop,referral,Low
140864270.1774290000,0,5,0,0,desktop,organic,Medium
206983147.1770140000,0,1,0,0,desktop,(none),Low
1308793912.1774300000,0,14,1,3,desktop,organic,High
1273992940.1774500000,0,2,0,0,desktop,organic,Low
1993818278.1774500000,0,1,0,0,desktop,organic,Low
937315722.1774470000,0,1,1,0,desktop,organic,Low
20495159.1774900000,0,1,1,0,desktop,organic,Low
732593263.1684370000,0,3,2,0,mobile,(none),Low
1773257331.1773800000,0,4,3,0,mobile,organic,Medium
557263648.1773690000,0,2,1,0,desktop,(none),Low
1246585503.1774300000,0,1,1,0,desktop,organic,Low
576833667.1774300000,0,2,1,0,desktop,organic,Low
20633459.1774457000,0,1,1,0,desktop,cpc,Low
1029131104.1774600000,0,1,0,0,mobile,organic,Low
816020497.1773950000,0,3,0,0,desktop,(none),Low
61620577.1774135000,0,1,0,0,desktop,(none),Low
2022785301.1774200000,0,1,0,0,mobile,(none),Low
728913189.1774470000,0,1,0,0,desktop,organic,Low
1798122407.1773500000,0,3,1,0,mobile,organic,Low
957522642.1774550000,0,3,1,0,desktop,(none),Low
621089316.1765380000,0,2,0,0,desktop,organic,Low
716811430.1774550000,0,1,0,0,desktop,organic,Low
1747767938.1774700000,0,2,0,0,mobile,(none),Low
1642485702.1773000000,0,3,0,0,mobile,(none),Low
2099137815.1773900000,0,1,1,0,desktop,organic,Low
810588032.1775060000,0,1,1,0,desktop,organic,Low
1383240220.1775300000,0,2,0,0,mobile,(none),Low
1797766716.1773700000,0,1,1,0,desktop,(none),Low
829788076.1773550000,0,0,0,0,desktop,(none),Low
1310242670.1774100000,0,1,0,0,mobile,organic,Low
537145023.1771230000,0,3,0,0,desktop,organic,Low
780081879.1775330000,0,1,0,0,mobile,organic,Low
544500260.1773690000,0,4,0,0,desktop,referral,Medium
1498548908.1773700000,0,4,0,0,mobile,(none),Medium
1754980273.1773900000,0,1,0,0,desktop,(none),Low
1307367908.1773900000,0,6,3,0,desktop,organic,Medium
1979166226.1774800000,0,1,0,0,desktop,organic,Low
1775809988.1774800000,0,1,0,0,desktop,(none),Low
885614510.1775020000,0,2,1,0,mobile,(none),Low
1707924522.1774000000,0,1,0,0,desktop,organic,Low
1399567811.1774400000,0,1,0,0,desktop,cpc,Low
681359250.1774630000,0,3,0,0,desktop,organic,Low
653549627.1773880000,0,1,0,0,desktop,organic,Low
1481678963.1768500000,0,8,7,0,mobile,referral,Medium
1034365465.1774600000,0,3,0,0,desktop,organic,Low
201606877.1774340000,0,2,2,1,desktop,organic,Low
1107773133.1773600000,0,1,0,0,mobile,referral,Low
1643251068.1773400000,0,3,1,0,desktop,(none),Low
396082228.1774530000,0,2,0,0,desktop,referral,Low
1894598489.1773100000,0,8,3,0,desktop,referral,Medium
1115067853.1770700000,0,6,0,0,mobile,(none),Medium
2143266733.1771500000,0,1,0,0,desktop,(none),Low
1525260154.1774900000,0,1,0,0,desktop,organic,Low
1359310121.1773900000,0,18,2,0,desktop,(none),High
2030122205.1774700000,0,5,0,0,desktop,organic,Medium
1518308083.1775200000,0,1,0,0,desktop,organic,Low
427474448.1774490000,0,1,1,0,desktop,(none),Low
321568085.1773080000,0,1,0,0,mobile,organic,Low
1671510761.1774000000,0,1,0,0,desktop,(none),Low
1563430461.1774100000,0,1,0,1,mobile,organic,Low
1285326454.1774300000,0,2,0,0,mobile,(none),Low
138724527.1774300000,0,1,0,0,desktop,(none),Low
931578712.1774370000,0,1,0,0,desktop,(none),Low
1205280396.1774400000,0,1,0,0,desktop,(none),Low
477229866.1774370000,0,1,0,0,desktop,(none),Low
86750194.1774373000,0,3,0,0,desktop,(none),Low
609432403.1774380000,0,1,0,0,desktop,(none),Low
2036793338.1774400000,0,1,0,0,desktop,(none),Low
1791163603.1774400000,0,1,0,0,desktop,(none),Low
1838880897.1774400000,0,1,0,0,desktop,(none),Low
979028149.1774450000,0,1,0,0,desktop,(none),Low
939756955.1774600000,0,5,1,1,desktop,organic,Medium
438292666.1774630000,0,1,0,0,desktop,(none),Low
1594019546.1774600000,0,1,0,0,desktop,(none),Low
1030404941.1774600000,0,1,0,0,desktop,(none),Low
1911232281.1774600000,0,1,0,0,desktop,(none),Low
1083893531.1774600000,0,1,0,0,desktop,(none),Low
497047748.1774810000,0,6,2,0,desktop,(none),Medium
834869837.1774970000,0,1,1,0,desktop,referral,Low
58439641.1689239000,0,1,0,0,desktop,organic,Low
1622646183.1775100000,0,1,0,0,desktop,organic,Low
557075614.1775130000,0,2,0,0,mobile,organic,Low
520874597.1775130000,0,1,0,0,desktop,(none),Low
277732849.1775140000,0,1,0,0,desktop,(none),Low
1128156524.1775300000,0,1,1,0,desktop,(none),Low
1830897683.1775300000,0,1,0,0,desktop,cpc,Low
465818733.1774460000,0,1,0,0,desktop,organic,Low
2089048876.1773600000,0,5,2,0,mobile,organic,Medium
2119455348.1773900000,0,1,1,0,desktop,(none),Low
1710129082.1774300000,0,3,0,0,mobile,organic,Low
1401656009.1774300000,0,4,2,0,desktop,organic,Medium
475106704.1774370000,0,1,0,0,desktop,organic,Low
1982641294.1774400000,0,2,0,0,mobile,(none),Low
1042574112.1775200000,0,3,1,0,desktop,(none),Low
1952738860.1775200000,1,6,0,1,desktop,organic,Medium
704687488.1775250000,0,11,2,0,desktop,(none),High
1827759749.1775300000,0,6,3,0,mobile,(none),Medium
964141678.1774910000,0,2,0,0,desktop,referral,Low
433245023.1774040000,0,1,0,0,mobile,(none),Low
327934465.1774910000,0,3,3,0,desktop,organic,Low
1785907985.1775100000,0,1,0,0,mobile,(none),Low
602665766.1773100000,0,2,1,0,desktop,(none),Low
665804047.1773160000,0,2,0,0,mobile,organic,Low
1520975685.1773200000,0,1,0,0,desktop,(none),Low
1036623981.1771600000,0,1,0,0,mobile,social,Low
1501285032.1773200000,0,8,1,0,desktop,(none),Medium
1664099613.1773200000,0,1,1,0,mobile,(none),Low
2049964238.1773300000,0,1,1,0,desktop,(none),Low
242115611.1773260000,0,1,0,0,desktop,organic,Low
771862002.1773330000,0,1,0,0,mobile,(none),Low
1051811659.1773400000,0,3,0,0,mobile,(none),Low
648609416.1773470000,0,1,1,0,mobile,organic,Low
1449100874.1773800000,0,1,1,0,mobile,organic,Low
291508784.1772580000,0,2,0,0,mobile,organic,Low
494919610.1773850000,0,1,0,0,desktop,organic,Low
1325885273.1773900000,0,4,1,0,desktop,organic,Medium
1025439847.1773900000,0,2,0,0,desktop,organic,Low
2023495551.1773900000,0,2,2,0,desktop,organic,Low
90791167.1744754000,0,24,5,0,desktop,(none),High
694074174.1773870000,0,1,0,0,desktop,(none),Low
1340446126.1773900000,0,2,1,0,mobile,(none),Low
332936244.1773880000,1,8,1,2,desktop,organic,Medium
586481463.1773880000,0,9,1,0,mobile,organic,Medium
1781919115.1773900000,0,1,0,0,desktop,(none),Low
564747682.1767640000,0,2,0,0,desktop,organic,Low
207241226.1773940000,0,1,0,0,desktop,(none),Low
1444256036.1762900000,0,1,0,0,desktop,(none),Low
1850694772.1773900000,0,2,0,0,mobile,referral,Low
535041646.1773940000,0,1,0,0,mobile,(none),Low
547359393.1773940000,0,1,1,0,desktop,organic,Low
1378659298.1769200000,0,1,0,0,desktop,organic,Low
336370589.1773940000,0,1,0,0,desktop,(none),Low
1876696797.1773900000,0,1,0,0,desktop,organic,Low
1237381944.1773900000,0,2,0,0,desktop,(none),Low
1114498887.1774000000,0,6,0,0,desktop,organic,Medium
2055119684.1774000000,0,1,0,0,mobile,organic,Low
1096498228.1774000000,0,1,0,0,desktop,organic,Low
227876153.1773960000,0,4,0,0,desktop,organic,Medium
1169630892.1774000000,0,1,0,0,desktop,(none),Low
720928743.1773960000,0,1,0,0,mobile,organic,Low
1118052849.1774000000,0,3,1,0,mobile,referral,Low
136854225.1773960000,0,3,0,0,desktop,(none),Low
883936469.1773970000,0,1,0,0,mobile,referral,Low
557183901.1773970000,0,4,1,0,desktop,organic,Medium
1390507206.1774000000,0,1,0,0,mobile,organic,Low
719475015.1773980000,0,2,0,0,desktop,organic,Low
1681665732.1774000000,0,1,0,0,desktop,(none),Low
973095901.1774020000,0,42,7,1,desktop,(none),High
1347568767.1774000000,0,1,0,0,desktop,organic,Low
1795551188.1774000000,0,1,0,0,desktop,organic,Low
896206459.1774030000,0,11,1,0,mobile,organic,High
25242800.1774029000,0,1,0,0,desktop,referral,Low
1449929253.1774000000,0,2,1,0,desktop,referral,Low
575658850.1774030000,0,2,0,0,desktop,(none),Low
291220123.1774030000,0,1,0,0,desktop,(none),Low
762280956.1767750000,0,2,0,0,desktop,(none),Low
954871780.1774030000,0,1,0,0,desktop,(none),Low
864452310.1774030000,0,3,0,0,desktop,(none),Low
1472271529.1774000000,0,1,0,0,desktop,(none),Low
895851966.1774040000,0,1,0,0,desktop,(none),Low
807505004.1774050000,0,3,0,0,desktop,organic,Low
158996934.1774050000,0,2,0,0,desktop,organic,Low
1421482664.1774000000,0,1,0,0,desktop,referral,Low
304790942.1774110000,0,1,0,0,desktop,(none),Low
186187973.1774120000,0,3,2,0,mobile,organic,Low
259531684.1774140000,0,1,0,0,desktop,(none),Low
1458739081.1774100000,0,1,1,0,mobile,organic,Low
1943975340.1774100000,0,9,5,1,desktop,organic,Medium
671559413.1774170000,0,5,3,0,mobile,organic,Medium
1060729324.1774200000,0,1,0,0,mobile,(none),Low
1727205756.1774200000,0,4,0,0,mobile,organic,Medium
1036884230.1774200000,0,1,0,0,mobile,cpc,Low
902043365.1774280000,0,1,0,0,desktop,(none),Low
303864216.1774280000,0,7,3,0,desktop,organic,Medium
1035378208.1774300000,0,2,0,0,desktop,organic,Low
628131403.1774290000,0,1,0,0,desktop,(none),Low
1152379274.1774300000,0,9,0,0,desktop,organic,Medium
1459503944.1774300000,0,3,2,0,mobile,(none),Low
1272827779.1774300000,0,2,0,0,desktop,organic,Low
1278327024.1774300000,0,1,0,0,desktop,referral,Low
506829471.1758770000,0,5,2,0,desktop,organic,Medium
338064577.1774340000,0,1,0,0,mobile,organic,Low
1303665516.1774300000,0,1,0,0,desktop,(none),Low
838467809.1774370000,0,1,0,0,desktop,organic,Low
1457388819.1774400000,0,4,2,0,desktop,organic,Medium
195181986.1774370000,0,2,0,0,desktop,(none),Low
715446556.1774370000,0,5,1,0,mobile,organic,Medium
6893534.1774375000,0,4,2,1,desktop,(none),Medium
923826588.1774380000,0,1,0,0,desktop,organic,Low
575942321.1774390000,0,2,1,0,desktop,organic,Low
1236946383.1774400000,0,1,0,0,desktop,referral,Low
790760732.1774400000,0,1,0,0,desktop,organic,Low
1430644359.1774400000,0,9,0,0,desktop,organic,Medium
1558944201.1774400000,0,1,1,0,desktop,organic,Low
2089319438.1774400000,0,7,2,0,mobile,organic,Medium
2107623149.1774500000,0,1,0,0,desktop,(none),Low
463093437.1774450000,0,1,1,0,mobile,organic,Low
160963797.1774470000,0,1,0,0,desktop,organic,Low
1323357391.1774500000,0,2,0,0,mobile,organic,Low
725437541.1774470000,0,1,0,0,mobile,referral,Low
1825114834.1774500000,0,7,2,0,mobile,organic,Medium
446179420.1774500000,0,1,0,0,desktop,referral,Low
860812141.1774540000,0,1,0,0,desktop,referral,Low
165899905.1774550000,0,7,0,0,desktop,(none),Medium
549413288.1774550000,0,1,0,0,desktop,organic,Low
857075703.1774550000,0,1,0,0,mobile,organic,Low
1492754879.1774600000,0,1,0,0,mobile,organic,Low
1423065185.1774600000,0,5,0,0,mobile,organic,Medium
914503798.1774560000,0,1,0,0,desktop,organic,Low
31806738.1774563000,0,6,2,1,desktop,organic,Medium
1378954479.1774600000,1,5,1,2,desktop,cpc,Medium
1739277045.1774600000,0,1,0,0,desktop,organic,Low
232849367.1774570000,0,1,1,0,mobile,referral,Low
1082628371.1774600000,0,1,0,0,desktop,organic,Low
1201900249.1774600000,0,1,1,0,desktop,organic,Low
1991879794.1774600000,0,3,0,0,desktop,(none),Low
866563425.1732660000,0,7,1,0,mobile,(none),Medium
1777801802.1774600000,0,6,0,0,mobile,(none),Medium
1713709705.1774600000,0,9,1,0,desktop,organic,Medium
1677253091.1774600000,0,1,0,0,desktop,(none),Low
703576558.1774640000,0,1,0,0,desktop,(none),Low
364902974.1774640000,0,1,1,0,desktop,(none),Low
846106913.1774640000,0,1,0,0,desktop,(none),Low
54448621.1774640000,0,3,0,0,desktop,(none),Low
1957232236.1774600000,0,1,0,0,desktop,organic,Low
2103359099.1774600000,0,3,0,0,mobile,organic,Low
1866093658.1774700000,0,1,0,0,mobile,organic,Low
1548039136.1774800000,0,5,1,0,desktop,referral,Medium
1260863489.1774800000,0,1,0,0,mobile,(none),Low
641111301.1774810000,0,2,0,0,mobile,(none),Low
1320375910.1774800000,0,1,0,0,desktop,(none),Low
1569977992.1774800000,0,1,1,0,desktop,(none),Low
1488077362.1774800000,0,1,0,0,desktop,(none),Low
1366347836.1774800000,0,1,0,0,mobile,referral,Low
1815076108.1774900000,0,1,0,0,desktop,cpc,Low
1533100138.1774900000,0,1,0,0,desktop,(none),Low
1935858309.1774900000,0,3,0,0,mobile,organic,Low
430443711.1759020000,0,2,0,0,desktop,(none),Low
1503581855.1774900000,0,1,0,0,desktop,(none),Low
882207629.1774920000,0,3,1,0,desktop,organic,Low
1160047315.1775000000,0,4,1,0,desktop,organic,Medium
531673876.1774990000,0,1,0,0,desktop,(none),Low
1719147459.1775000000,0,1,0,0,desktop,(none),Low
5971389.1774987000,0,1,0,0,desktop,organic,Low
1635349446.1775000000,0,1,0,0,desktop,organic,Low
1820942005.1775000000,0,1,0,0,desktop,(none),Low
1065580812.1775000000,0,6,1,0,desktop,(none),Medium
1325314229.1775000000,0,2,0,0,mobile,(none),Low
768824224.1775070000,0,1,0,0,mobile,referral,Low
2081211394.1775100000,0,4,0,0,desktop,referral,Medium
942923046.1775080000,0,1,1,0,mobile,organic,Low
2135077771.1775100000,0,11,2,0,desktop,(none),High
1303893660.1775100000,0,2,0,0,desktop,organic,Low
10324153.1775086000,0,1,0,0,desktop,organic,Low
559578713.1775090000,0,1,1,0,desktop,organic,Low
1499348514.1775100000,0,1,1,0,mobile,organic,Low
1376510946.1775100000,0,6,5,0,desktop,organic,Medium
430434324.1775150000,0,3,1,0,desktop,organic,Low
1079901957.1774000000,0,5,1,0,desktop,organic,Medium
47395794.1775162000,0,1,0,0,desktop,(none),Low
1703911865.1775200000,0,1,0,0,desktop,organic,Low
1362706818.1775200000,0,1,0,0,desktop,organic,Low
831216564.1764020000,0,6,0,0,desktop,organic,Medium
843477872.1775200000,0,4,0,0,mobile,organic,Medium
452124267.1775210000,0,1,0,0,desktop,(none),Low
1205321694.1775200000,0,2,0,0,mobile,organic,Low
254692444.1775230000,1,8,2,1,desktop,(none),Medium
1136304689.1775200000,0,2,2,0,desktop,(none),Low
1819474169.1775200000,0,10,3,0,desktop,(none),Medium
1052882342.1775200000,0,1,1,0,desktop,organic,Low
1487495718.1775200000,0,2,1,0,desktop,(none),Low
2026044743.1775200000,0,1,0,0,desktop,organic,Low
1412839358.1775200000,0,1,1,0,desktop,organic,Low
1943140734.1775300000,0,1,1,0,desktop,organic,Low
40122630.1775274000,0,1,0,0,mobile,(none),Low
1577884205.1775300000,0,2,0,0,mobile,organic,Low
395326672.1775320000,0,3,0,0,mobile,(none),Low
61033208.1775360000,0,1,0,0,mobile,(none),Low
1380654027.1775400000,0,1,0,0,mobile,organic,Low
1565996047.1774100000,0,1,0,0,desktop,referral,Low
1242915975.1774300000,0,1,0,0,desktop,referral,Low
273955026.1773100000,0,5,0,0,mobile,referral,Medium
2063203735.1773900000,0,10,4,1,desktop,organic,Medium
